author_id,name,pos,org,paper_id
264244,"li du",1,"Hainan Key Lab of Tropical Animal Reproduction and Breeding and Epidemic Disease Research",124864
38530,"peng cheng",2,"Department of Chemistry",51144
273593,"jie liu",0,"North China Electric Power University",130011
249354,"chaozheng he",4,"Physics and Electronic Engineering College",117242
389545,"xu zhao",1,"Department of Electronic and Communication Engineering North China Electric Power University",192243
290077,"qian li",0,"Engineering College Jiangxi Agriculture University",138943
375330,"renfu luo",2,"Center for Chinese Agricultural Policy",184945
137433,"shuguang deng",6,"Department of Chemical Engineering",59432
98052,"su zhao",0,"School of Materials Science and Engineering",123558
88935,"seik weng ng",3,"Department of Chemistry",38143
388352,"zhe sheng ge",0,"Research Institute of Road Engineering",191782
53626,"chen huang",1,"University of Shanghai for Science and Technology",21628
30681,"j x chen",3,"Institute of Chemistry",12302
125491,"wei li",2,"Beijing Research Institute of Chemical Industry",63241
53541,"jianghao chen",11,"Department of Vascular and Endocrine Surgery Xijing Hospital The Fourth Military Medical University",84018
133933,"binghui zhao",5,"State Key Laboratory of Silicon Materials",57813
84050,"jie wu",0,"Fundamental Science on Extreme High Frequency Laboratory School of Electronic Engineering University of Electronic Science and Technology of China",34957
378610,"feng chen",5,"State Key Laboratory for Diagnosis and Treatment of Infectious Diseases",186674
247961,"renpeng yan",3,"National Key Laboratory of Tunable Laser Technology",116697
200070,"yuan xie",0,"State Key Lab of Intelligent Control and Management of Complex Systems",90770
218905,"ai lu",4,"Inst of Chem Mat",101189
28857,"yu guo",6,"XiAn Institute of Applied Optics",11558
361899,"zhihua zhong",1,"State Key Laboratory of Advanced Design and Manufacturing for Vehicle Body",181672
4467,"yin wei song",3,"Department of Ophthalmology",1563
171016,"shi cheng wang",4,"The Second Artillery Engineering University",75583
382883,"chunyan liu",5,"School of Life Science",188762
246516,"c he",5,"Center for DNA Typing Department of Biochemistry and Molecular Biology The Fourth Military Medical University",115969
348122,"zhong qi wang",3,"Department of Oncology",168682
179115,"hongyang sun",0,"Graduate University",79563
110319,"chao he",0,"Clinical Research Institute",47482
52577,"haitao huang",4,"Department of Applied Physics and Materials Research Center Hong Kong Polytechnic University",21355
221006,"yafeng yang",3,"Technology Center",102134
157936,"wei cheng",4,"The Center for Clinical Molecular Medical detection The First Affiliated Hospital of Chongqing Medical University",86711
37819,"guangcai duan",2,"Xinxiang Medical University",14941
80607,"y k su",2,"National Cheng Kung University",51721
52366,"hongyang wang",9,"State Key Laboratory for Oncogenes and Related Genes",27618
312830,"olgica bakajin",3,"Center for Biophotonics",151192
344342,"jie gao",1,"School of Science",166780
156031,"li chen wang",3,"College of Engineering",68127
13086,"jun liu",2,"State Key Lab of Control and Simulation of Power Systems and Generation Equipments",144157
372851,"fei zhou",4,"College of Life Science",183534
182545,"y jiang",0,"College of Chemistry",80931
88901,"mohit daga",2,"LNM Institute of Information Technology",37516
345503,"ercheng zhao",2,"Institute of Plant Protection and Environment Protection",167331
45715,"changhao sun",8,"Department of Nutrition and Food Hygiene Public Health College Harbin Medical University",141731
361493,"eric sandvol",1,"Department of Geological Sciences University of Missouri 101 Geology Bldg",176817
278024,"yinghui zhong",0,"Institute of Microelectronics",132469
17,"li fan",4,"Department of Chemistry",82950
38393,"ben zhon tang",13,"Department of Chemistry",129613
28810,"shu tong li",0,"Lanpce Technologies Limited",11541
296499,"yuhua ji",5,"Department of Laboratory Medicine",142126
13044,"songsheng lin",0,"Guangdong Provincial Key Laboratory of Modern Surface Engineering Technology",4951
12051,"li chen",3,"Ministry of Education Key Laboratory of Advanced Textile Composite Materials Institute of Composite Materials Tianjin Polytechnic University",192468
66302,"yongqiang xie",6,"Guangzhou Women and Childrens Medical Center Sun Yatsen University",27035
145673,"rong hu",1,"Department of Pathology",63465
64900,"lijun diao",1,"Beijing Engineering Research Center of Electric Rail Transportation",27055
13517,"yonghua wang",4,"Key Lab of Mariculture and Biotechnology",5087
333921,"pei xue",7,"West China Hospital West China Medical School Sichuan University",161927
372522,"yunfei wu",0,"National Synchrotron Radiation Laboratory",183252
295885,"yunong zhang",0,"School of Information Science and Technology",156169
2749,"weiping wang",1,"Institute of Computer Technology",76009
96193,"qin liu",2,"State Key Laboratory of Integrated Service Networks Xidian University",41653
54688,"qinchao mao",5,"School of Pharmaceutical Sciences",22100
147999,"fu chun yang",3,"College of Mechanical and Energy Engineering",64581
384817,"yu xiang liang",1,"State Key Lab of Brain and Cognitive Sciences University of Hong Kong",189946
192317,"xin fu zhou",5,"Department of Human Physiology",85943
48184,"zhiguo su",7,"National Key Laboratory of Biochemical Engineering",74118
10106,"xiuying zhou",2,"Beijing Univ of Aeronautics and",3783
178074,"wenke zhang",3,"State Key Laboratory of Supramolecular Structure and Materials College of Chemistry Jilin University",184810
1253,"songtao xu",10,"World Health Organization Regional Office for the Western Pacific Regional Reference Measles Lab",188701
138723,"c h du",5,"Department of Physics",99619
51579,"zhifeng yang",3,"Key Laboratory Water and Sediment Sciences of Ministry of Education",84266
81313,"gang fu",41,"Institute of Genetics and Developmental Biology",33697
27017,"xiaohui yu",5,"Lujan Neutron Scattering Center",10843
136052,"tuan guo",0,"Photonics Research Center",58841
10564,"weidong chen",0,"Key Laboratory of Optoelectronic Materials Chemistry and Physics",36053
308901,"b t zhang",0,"5th Zhongyuan Oil Prod Factory",148759
104031,"huai fang li",4,"Department of Obstetrics and Gynecology",155502
208800,"z x liu",1,"Tsinghua University",95833
368098,"bo hong",2,"Department of Neurosurgery",180825
21203,"ying peng",0,"School of Pharmacy Shenyang Pharmaceutical University",202651
136208,"xin fan",1,"School of Software Technology",58983
110132,"jing wu",2,"State Key Laboratory of Fire Science",193804
343109,"haibing chen",1,"Department of Endocrinology and Metabolism",166275
107855,"kan zheng",1,"Wireless Signal Processing and Network Lab",46266
205506,"kan tao",2,"Clean Energy Automotive Engineering Center",94280
2724,"s zhao",1,"Sch of Info Sci and Engineering",850
295054,"yun zou",0,"School of Environment",141465
35368,"jingxing dong",5,"Shanghai Institute of Optics and Fine Mechanics",13977
190414,"y song",1,"School of Materials Science and Engineering",85273
49075,"li liu",1,"College of Earth Sciences",19630
15629,"hong xuan he",6,"National Research Center for Wildlife Borne Diseases",165961
335440,"ke wen",5,"School of Physical Science and Technology Shanghai Tech University",162730
318137,"zhiqiang yan",6,"Institute of Biomedical Engineering and Technology Shanghai Engineering Research Center of Molecular Therapeutics",153762
144701,"junfei jin",6,"Guangxi Key Laboratory of Molecular Medicine in Liver Injury and Repair",63003
58311,"wen wei li",2,"Department of Chemistry University of Science and Technology of China",160779
201689,"lijian yang",6,"State Key Laboratory of Fine Chemicals and School of Chemical Engineering Faculty of Chemical Environmental and Biological Science and Technology Dalian University of Technology",92093
19126,"nai hong chen",5,"Hunan University of Chinese Medicine",75175
385289,"yin shi",7,"State Key Laboratory of High Field Laser Physics Shanghai Institute of Optics and Fine Mechanics Chinese Academy of Sciences",190146
215894,"guozhi jia",0,"Tianjin Institute of Urban Construction",99166
287751,"j x wu",1,"Institute of Modern Physics",137744
269726,"yin shi",0,"Collaborative Innovation Center of Quantum Matter",127468
202061,"chang yuan wang",5,"School of Pharmacy",156434
57338,"hui he",3,"Soochow University Department of Medicinal Chemistry College of Pharmaceutical Science",23444
129073,"chao jiang",1,"Department of Neurology",55829
265685,"ruijun guo",1,"Department of Ultrasound Diagnosis Capital Medical University Affiliated Beijing Chaoyang Hospital",125475
200872,"yan li",5,"Department of Epidemiology",91465
101855,"xu tan",6,"National Astronomical Observatories Chinese Academy of Sciences",75052
235238,"mingyin jiao",1,"Xian Institute of Applied Optics",110012
38892,"jing wang",4,"Collaborative Innovation Center of Electric Vehicles in Beijing",15478
317315,"guo bao wang",4,"Key Laboratory of Environmentally Friendly Chemistry and Applications Ministry of Education",153379
285174,"liang qing wang",1,"School of Civil and Architectural Engineering",136596
173272,"bing cheng",2,"Key Laboratory for Green Chemical Technology of State Education Ministry",76762
24105,"guoying sheng",4,"Guangzhou Institute of Geochemistry",196759
360394,"da xing",2,"MOE Key Laboratory of Laser Life Science",175999
208516,"c d wei",0,"Department of Physics",95690
395654,"s lee",7,"Department of Materials Engineering",195853
318606,"gang yu",4,"Wuhan National Laboratory for Optoelectronics WNLO",154042
248705,"li wang",1,"Gas Turbine Establishment",116975
206129,"meiying zhang",3,"Electrical and Information Engineering School",94575
140035,"jing han",1,"Beijing National Laboratory for Molecular Science Key Laboratory of Colloid Interface and Thermodynamics Institute of Chemistry Chinese Academy of Sciences",121174
24466,"zhao hu",5,"School of Pharmacy",9982
28655,"m sun",6,"Department of Physics",115856
240021,"xiu li wang",8,"Shanghai Skin Diseases Hospital",112830
145780,"yu liu",0,"Department of Biochemistry",63472
122457,"cunli duan",5,"Xian Technological University",53303
21627,"min yu",14,"Center for Liver Diseases Department of Infectious Diseases Peking University First Hospital",8528
59472,"jianwen chen",0,"State Key Laboratory on Microwave and Digital Communication",182047
128160,"xiaocheng weng",7,"Coll of ChemistryMolecular Sci",55475
116736,"heyong wang",4,"Department of Medical Oncology Shanghai Pulmonary Hospital School of Medicine Cancer Institute Tongjing University",50247
160129,"liming xia",2,"Department of Radiology Tongji Medical College Huazhong University of Science and Technology",151882
28400,"ying liu",0,"College of Science",183990
63613,"shi wang",10,"Institute of Computing Technology Chinese Academy of Sciences",25418
383463,"linghan wu",0,"Tsinghua National Laboratory for Information Science and Technology Institute of Microelectronics Tsinghua University",189099
145139,"j chen",4,"RISE",80787
52100,"ming zhou",3,"Microsoft Research Asia",121068
292849,"sahitya denduluri",1,"Molecular Oncology Laboratory",140176
5491,"chun hao yang",5,"State Key Laboratory of Drug Research",1912
198030,"qian li",2,"National Centre for International Joint Research of MicroNano Moulding Technology Zhengzhou University",89563
274161,"xinhua qi",0,"Tianjin Biomass Solid Waste Reclamation Technology and Engineering Center College of Environmental Science and Engineering Nankai University",130238
178463,"jia peng shui",5,"Key Laboratory of Materials Physics",79201
6201,"shouzhi pu",4,"Jiangxi Key Laboratory of Organic Chemistry",2192
204659,"shumei wen",4,"National Key Laboratory of Biochemical Engineering",93820
132863,"p boncour",14,"International Organization for Migration",57396
405876,"jiang li yang",1,"Xian Shiky High Voltage Electric Co Ltd",201956
3553,"chi mon juang",5,"Dept of Obstetrics and Gynecology Vet Gen Hosp Sch of Med N",1044
257527,"jianxin shi",7,"Department of Thoracic Surgery",179534
98545,"qi ming wang",2,"Stt Key Lab Intgd Optoelectronics",87711
70796,"xiangping zhang",4,"Institute of Process Engineering",129301
341729,"zhui tu",3,"State Key Laboratory of Food Science and Technology",165569
403125,"zhenghong zuo",1,"State Key Laboratory of Marine Environmental Science",200149
